Captivating Gyre,2019-07-12,U,6,{4}{U}{U},Sorcery
Captivating Unicorn,2020-01-24,W,5,{4}{W},Creature
Captivating Vampire,2010-07-16,B,3,{1}{B}{B},Creature
Captive Audience,2019-01-25,BR,7,{5}{B}{R},Enchantment
Captive Flame,2005-06-03,R,3,{2}{R},Enchantment
Captive Weird // Compleated Conjurer,2023-04-21,RU,1,{U},Creature
Capture Sphere,2018-10-05,U,4,{3}{U},Enchantment
Capture of Jingzhou,1999-05-01,U,5,{3}{U}{U},Sorcery
Captured Sunlight,2009-04-30,GW,4,{2}{G}{W},Sorcery
Captured by Lagacs,2021-06-18,GW,3,{1}{G}{W},Enchantment
Captured by the Consulate,2016-09-30,W,4,{3}{W},Enchantment
"Caradora, Heart of Alacria",2025-02-14,GW,4,{2}{G}{W},Creature
Carapace,1995-10-01,G,1,{G},Enchantment
Carapace Forger,2010-10-01,G,2,{1}{G},Creature
Caravan Escort,2010-04-23,W,1,{W},Creature
Caravan Hurda,2009-10-02,W,5,{4}{W},Creature
Caravan Vigil,2011-09-30,G,1,{G},Sorcery
Carbonize,2003-05-26,R,3,{2}{R},Instant
Cardboard Carapace,1998-08-11,G,6,{5}{G},Enchantment
Cardpecker,2004-11-19,W,2,{1}{W},Creature
Careening Mine Cart,2023-11-17,,3,{3},Artifact
Carefree Swinemaster,2022-06-10,G,3,{2}{G},Creature
Careful Consideration,2006-10-06,U,4,{2}{U}{U},Instant
Careful Cultivation,2022-02-18,G,3,{2}{G},Enchantment
Careful Study,2001-10-01,U,1,{U},Sorcery
Caregiver,2005-10-07,W,1,{W},Creature
Careless Celebrant,2020-01-24,R,2,{1}{R},Creature
Caress of Phyrexia,2011-05-13,B,5,{3}{B}{B},Sorcery
Caretaker's Talent,2024-08-02,W,3,{2}{W},Enchantment
Caribou Range,1995-06-03,W,4,{2}{W}{W},Enchantment
"Carmen, Cruel Skymarcher",2023-11-17,BW,5,{3}{W}{B},Creature
Carnage Altar,2009-10-02,,2,{2},Artifact
Carnage Gladiator,2013-05-03,BR,4,{2}{B}{R},Creature
Carnage Interpreter,2024-02-23,BR,3,{1}{B/R}{B/R},Creature
Carnage Tyrant,2017-09-29,G,6,{4}{G}{G},Creature
Carnage Wurm,2011-07-15,G,7,{6}{G},Creature
Carnassid,1998-03-02,G,6,{4}{G}{G},Creature
Carnelian Orb of Dragonkind,2022-06-10,R,3,{2}{R},Artifact
Carnifex Demon,2010-10-01,B,6,{4}{B}{B},Creature
Carnival // Carnage,2019-01-25,BR,5,{B/R},Instant
Carnival Barker,2022-10-07,R,3,{2}{R},Creature
Carnival Carnivore,2022-10-07,B,6,{5}{B},Creature
Carnival Elephant Meteor,2022-10-07,,0,,Stickers
Carnival Hellsteed,2012-10-05,BR,6,{4}{B}{R},Creature
Carnival of Souls,1999-06-07,B,2,{1}{B},Enchantment
Carnivorous Canopy,2023-02-03,G,3,{2}{G},Sorcery
Carnivorous Death-Parrot,2004-11-19,U,2,{1}{U},Creature
Carnivorous Moss-Beast,2014-07-18,G,6,{4}{G}{G},Creature
Carnivorous Plant,1994-08-01,G,4,{3}{G},Creature
Carnophage,1998-06-15,B,1,{B},Creature
Carom,2006-05-05,W,2,{1}{W},Instant
Carpet of Flowers,1998-10-12,G,1,{G},Enchantment
Carrier Pigeons,1996-06-10,W,4,{3}{W},Creature
Carrier Thrall,2015-10-02,B,2,{1}{B},Creature
Carrion,1996-10-08,B,3,{1}{B}{B},Instant
Carrion Ants,1994-06-01,B,4,{2}{B}{B},Creature
Carrion Beetles,1998-10-12,B,1,{B},Creature
Carrion Call,2010-10-01,G,4,{3}{G},Instant
Carrion Crow,2014-07-18,B,3,{2}{B},Creature
Carrion Cruiser,2025-02-14,B,3,{2}{B},Artifact
Carrion Feeder,2003-05-26,B,1,{B},Creature
Carrion Grub,2020-07-03,B,4,{3}{B},Creature
Carrion Howler,2005-10-07,B,4,{3}{B},Creature
Carrion Imp,2019-01-25,B,4,{3}{B},Creature
Carrion Locust,2022-11-18,B,3,{2}{B},Creature
Carrion Rats,2002-02-04,B,1,{B},Creature
Carrion Screecher,2017-07-14,B,4,{3}{B},Creature
Carrion Thrash,2008-10-03,BGR,5,{2}{B}{R}{G},Creature
Carrion Wall,2000-02-14,B,3,{1}{B}{B},Creature
Carrion Wurm,2002-02-04,B,5,{3}{B}{B},Creature
Carrionette,1997-10-14,B,2,{1}{B},Creature
Carrot Cake,2024-08-02,W,2,{1}{W},Artifact
Carry Away,2004-02-06,U,2,{U}{U},Enchantment
Cartel Aristocrat,2013-02-01,BW,2,{W}{B},Creature
Carth the Lion,2021-06-18,BG,4,{2}{B}{G},Creature
Cartographer,1998-06-15,G,3,{2}{G},Creature
Cartographer's Companion,2023-11-17,,3,{3},Artifact;Creature
Cartographer's Hawk,2020-04-17,W,2,{1}{W},Creature
Cartographer's Survey,2021-11-19,G,4,{3}{G},Sorcery
Cartouche of Ambition,2017-04-28,B,3,{2}{B},Enchantment
Cartouche of Knowledge,2017-04-28,U,2,{1}{U},Enchantment
Cartouche of Solidarity,2017-04-28,W,1,{W},Enchantment
Cartouche of Strength,2017-04-28,G,3,{2}{G},Enchantment
Cartouche of Zeal,2017-04-28,R,1,{R},Enchantment
Carven Caryatid,2005-10-07,G,3,{1}{G}{G},Creature
"Casal, Lurkwood Pathfinder // Casal, Pathbreaker Owlbear",2019-12-02,G,4,{3}{G},Creature
Cascade Bluffs,2008-07-25,RU,0,,Land
Cascade Seer,2020-09-25,U,4,{3}{U},Creature
Cascading Cataracts,2017-04-28,,0,,Land
Case File Auditor,2024-02-09,W,3,{2}{W},Creature
Case of the Burning Masks,2024-02-09,R,3,{1}{R}{R},Enchantment
Case of the Crimson Pulse,2024-02-09,R,3,{2}{R},Enchantment
Case of the Filched Falcon,2024-02-09,U,1,{U},Enchantment
Case of the Gateway Express,2024-02-09,W,2,{1}{W},Enchantment
Case of the Gorgon's Kiss,2024-02-09,B,1,{B},Enchantment
Case of the Locked Hothouse,2024-02-09,G,4,{3}{G},Enchantment
Case of the Lost Witness,2024-03-05,U,2,{1}{U},Enchantment
Case of the Market Melee,2024-03-05,R,2,{1}{R},Enchantment
Case of the Pilfered Proof,2024-02-09,W,2,{1}{W},Enchantment
Case of the Ransacked Lab,2024-02-09,U,3,{2}{U},Enchantment
Case of the Shattered Pact,2024-02-09,,2,{2},Enchantment
Case of the Shifting Visage,2024-02-09,U,3,{1}{U}{U},Enchantment
Case of the Stashed Skeleton,2024-02-09,B,2,{1}{B},Enchantment
Case of the Trampled Garden,2024-02-09,G,3,{2}{G},Enchantment
Case of the Uneaten Feast,2024-02-09,W,1,{W},Enchantment
Case the Joint,2022-04-29,U,4,{3}{U},Instant
"Cass, Hand of Vengeance",2024-03-08,RW,4,{2}{R}{W},Creature
Cast Down,2018-04-27,B,2,{1}{B},Instant
Cast Out,2017-04-28,W,4,{3}{W},Enchantment
Cast Through Time,2010-04-23,U,7,{4}{U}{U}{U},Enchantment
Cast into Darkness,2014-05-02,B,2,{1}{B},Enchantment
Cast into the Fire,2023-06-23,R,2,{1}{R},Instant
Castaway's Despair,2017-09-29,U,4,{3}{U},Enchantment
Castigate,2006-02-03,BW,2,{W}{B},Sorcery
Casting of Bones,1996-06-10,B,3,{2}{B},Enchantment
Castle,1993-08-05,W,4,{3}{W},Enchantment
Castle Ardenvale,2019-10-04,W,0,,Land
Castle Embereth,2019-10-04,R,0,,Land
Castle Garenbrig,2019-10-04,G,0,,Land
Castle Locthwain,2019-10-04,B,0,,Land
Castle Raptors,2006-10-06,W,5,{4}{W},Creature
Castle Sengir,1995-10-01,BRU,0,,Land
Castle Vantress,2019-10-04,U,0,,Land
Casualties of War,2019-05-03,BG,6,{2}{B}{B}{G}{G},Sorcery
Cat Burglar,1998-06-15,B,4,{3}{B},Creature
Cat Collector,2024-11-15,W,3,{2}{W},Creature
Cat Oven,2023-02-15,,1,{1},Artifact
Cat Warriors,1994-06-01,G,3,{1}{G}{G},Creature
Cataclysm,1998-06-15,W,4,{2}{W}{W},Sorcery
Cataclysmic Gearhulk,2016-09-30,W,5,{3}{W}{W},Artifact;Creature
Cataclysmic Prospecting,2024-04-19,R,2,{X}{R}{R},Sorcery
Catacomb Crocodile,2019-01-25,B,5,{4}{B},Creature
Catacomb Dragon,1996-10-08,B,6,{4}{B}{B},Creature
Catacomb Sifter,2015-10-02,BG,3,{1}{B}{G},Creature
Catacomb Slug,2012-10-05,B,5,{4}{B},Creature
Catalog,1998-10-12,U,3,{2}{U},Instant
Catalyst Elemental,2018-07-13,R,3,{2}{R},Creature
Catalyst Stone,2001-10-01,,2,{2},Artifact
Catapult Fodder // Catapult Captain,2021-11-19,B,3,{2}{B},Creature
Catapult Master,2002-10-07,W,5,{3}{W}{W},Creature
Catapult Squad,2002-10-07,W,2,{1}{W},Creature
Catastrophe,1998-10-12,W,6,{4}{W}{W},Sorcery
Catch // Release,2013-05-03,RUW,9,{1}{U}{R},Sorcery
Catch of the Day,2024-08-02,U,6,{5}{U},Creature
Cateran Brute,1999-10-04,B,3,{2}{B},Creature
Cateran Enforcer,1999-10-04,B,5,{3}{B}{B},Creature
Cateran Kidnappers,1999-10-04,B,4,{2}{B}{B},Creature
Cateran Overlord,1999-10-04,B,7,{4}{B}{B}{B},Creature
Cateran Persuader,1999-10-04,B,2,{B}{B},Creature
Cateran Slaver,1999-10-04,B,6,{4}{B}{B},Creature
Cateran Summons,1999-10-04,B,1,{B},Sorcery
Caterwauling Boggart,2007-10-12,R,4,{3}{R},Creature
Cathar Commando,2021-09-24,W,2,{1}{W},Creature
Cathar's Call,2021-09-24,W,3,{2}{W},Enchantment
Cathar's Companion,2016-04-08,W,3,{2}{W},Creature
Cathar's Shield,2016-07-22,,0,{0},Artifact
Cathars' Crusade,2012-05-04,W,5,{3}{W}{W},Enchantment
Cathartic Adept,2008-10-03,U,1,{U},Creature
Cathartic Operation,2024-05-07,BU,5,{3}{U}{B},Instant
Cathartic Parting,2024-09-27,G,2,{1}{G},Sorcery
Cathartic Pyre,2021-09-24,R,2,{1}{R},Instant
Cathartic Reunion,2016-09-30,R,2,{1}{R},Sorcery
Cathedral Acolyte,2024-03-08,G,2,{1}{G},Creature
Cathedral Membrane,2011-05-13,W,2,{1}{W/P},Artifact;Creature
Cathedral Sanctifier,2012-05-04,W,1,{W},Creature
Cathedral of Serra,1994-06-01,,0,,Land
Cathedral of War,2012-07-13,,0,,Land
Cathodion,1998-10-12,,3,{3},Artifact;Creature
Catti-brie of Mithral Hall,2021-07-23,GW,2,{G}{W},Creature
Caught Red-Handed,2024-02-09,R,5,{4}{R},Instant
Caught in a Parallel Universe,2023-10-13,,0,,Phenomenon
Caught in the Brights,2017-01-20,W,3,{2}{W},Enchantment
Caught in the Crossfire,2024-04-19,R,2,{R}{R},Instant
Cauldron Dance,2000-10-02,BR,6,{4}{B}{R},Instant
Cauldron Familiar,2019-10-04,B,1,{B},Creature
Cauldron Haze,2008-07-25,BW,2,{1}{W/B},Instant
Cauldron of Souls,2008-05-02,,5,{5},Artifact
Cauldron's Gift,2019-10-04,B,5,{4}{B},Sorcery
Caustic Bronco,2024-04-19,B,2,{1}{B},Creature
Caustic Caterpillar,2015-07-17,G,1,{G},Creature
Caustic Crawler,2010-02-05,B,5,{3}{B}{B},Creature
Caustic Hound,2011-02-04,B,6,{5}{B},Creature
Caustic Rain,2006-02-03,B,4,{2}{B}{B},Sorcery
Caustic Tar,2001-10-01,B,6,{4}{B}{B},Enchantment
Caustic Wasps,1999-10-04,G,3,{2}{G},Creature
Cautery Sliver,2007-02-02,RW,2,{R}{W},Creature
Cautious Survivor,2024-09-27,G,4,{3}{G},Creature
Cavalcade of Calamity,2019-01-25,R,2,{1}{R},Enchantment
Cavalier of Dawn,2019-07-12,W,5,{2}{W}{W}{W},Creature
Cavalier of Flame,2019-07-12,R,5,{2}{R}{R}{R},Creature
Cavalier of Gales,2019-07-12,U,5,{2}{U}{U}{U},Creature
Cavalier of Night,2019-07-12,B,5,{2}{B}{B}{B},Creature
Cavalier of Thorns,2019-07-12,G,5,{2}{G}{G}{G},Creature
Cavalry Drillmaster,2018-07-13,W,2,{1}{W},Creature
Cavalry Master,2006-10-06,W,4,{2}{W}{W},Creature
Cavalry Pegasus,2013-09-27,W,2,{1}{W},Creature
Cave People,1994-08-01,R,3,{1}{R}{R},Creature
Cave Sense,1999-10-04,R,2,{1}{R},Enchantment
Cave Tiger,1998-10-12,G,3,{2}{G},Creature
Cave of Temptation,2019-06-14,,0,,Land
Cave of the Frost Dragon,2021-07-23,W,0,,Land
Cave-In,1999-10-04,R,5,{3}{R}{R},Sorcery
Cavern Crawler,1999-10-04,R,3,{2}{R},Creature
Cavern Harpy,2001-02-05,BU,2,{U}{B},Creature
Cavern Lampad,2013-09-27,B,4,{3}{B},Enchantment;Creature
Cavern Stomper,2023-11-17,G,6,{4}{G}{G},Creature
Cavern Thoctar,2008-10-03,GR,6,{5}{G},Creature
Cavern Whisperer,2020-04-24,B,5,{4}{B},Creature
Cavern of Souls,2012-05-04,,0,,Land
Cavern-Hoard Dragon,2023-06-23,R,9,{7}{R}{R},Creature
Cavernous Maw,2023-11-17,,0,,Land
Caverns of Despair,1994-06-01,R,4,{2}{R}{R},Enchantment
Caves of Chaos Adventurer,2022-06-10,R,4,{3}{R},Creature
Caves of Koilos,2001-06-04,BW,0,,Land
"Cayth, Famed Mechanist",2024-06-14,RUW,4,{1}{U}{R}{W},Creature
"Cazur, Ruthless Stalker",2020-04-17,G,4,{3}{G},Creature
Cease // Desist,2024-02-09,BGW,8,{1}{B/G},Instant
Cease-Fire,2001-10-01,W,3,{2}{W},Instant
Ceaseless Searblades,2007-10-12,R,4,{3}{R},Creature
"Cecil, Dark Knight // Cecil, Redeemed Paladin",2025-06-13,BW,1,{B},Creature
"Cecily, Haunted Mage",2019-12-02,BRU,4,{1}{U}{B}{R},Creature
Celeborn the Wise,2023-06-23,G,4,{3}{G},Creature
Celebr-8000,2022-10-07,,5,{5},Artifact;Creature
Celebrate the Harvest,2021-09-24,G,4,{3}{G},Sorcery
Celebrity Fencer,2022-04-29,W,4,{3}{W},Creature
Celestial Ancient,2006-05-05,W,5,{3}{W}{W},Creature
Celestial Archon,2013-09-27,W,5,{3}{W}{W},Enchantment;Creature
Celestial Armor,2024-11-15,W,3,{2}{W},Artifact
Celestial Colonnade,2010-02-05,UW,0,,Land
Celestial Convergence,2000-06-05,W,4,{2}{W}{W},Enchantment
Celestial Crusader,2006-10-06,W,4,{2}{W}{W},Creature
Celestial Dawn,1996-10-08,W,3,{1}{W}{W},Enchantment
Celestial Enforcer,2020-07-03,W,3,{2}{W},Creature
Celestial Flare,2013-07-19,W,2,{W}{W},Instant
Celestial Force,2011-06-17,W,8,{5}{W}{W}{W},Creature
Celestial Gatekeeper,2003-02-03,W,5,{3}{W}{W},Creature
Celestial Judgment,2021-09-24,W,6,{4}{W}{W},Sorcery
Celestial Kirin,2005-06-03,W,4,{2}{W}{W},Creature
Celestial Mantle,2009-10-02,W,6,{3}{W}{W}{W},Enchantment
Celestial Messenger,2019-07-12,U,4,{2}{U}{U},Creature
Celestial Prism,1993-08-05,,3,{3},Artifact
Celestial Purge,2009-02-06,W,2,{1}{W},Instant
Celestial Regulator,2022-04-29,UW,3,{1}{W}{U},Creature
Celestial Sword,1995-06-03,,6,{6},Artifact
Celestial Unicorn,2021-07-23,W,3,{2}{W},Creature
Celestial Vault,2022-06-02,W,2,{1}{W},Artifact
Celestine Cave Witch,2019-11-07,B,4,{3}{B},Creature
Celestine Reef,2018-12-25,,0,,Plane
"Celestine, the Living Saint",2022-10-07,W,5,{4}{W},Creature
Celestus Sanctifier,2021-09-24,W,3,{2}{W},Creature
Cellar Door,2011-09-30,,2,{2},Artifact
Cement Shoes,2022-04-29,,1,{1},Artifact
Cemetery Desecrator,2021-11-19,B,6,{4}{B}{B},Creature
Cemetery Gate,1995-10-01,B,3,{2}{B},Creature
Cemetery Gatekeeper,2021-11-19,R,2,{1}{R},Creature
Cemetery Illuminator,2021-11-19,U,3,{1}{U}{U},Creature
Cemetery Protector,2021-11-19,W,4,{2}{W}{W},Creature
Cemetery Prowler,2021-11-19,G,3,{1}{G}{G},Creature
Cemetery Puca,2008-05-02,BU,3,{1}{U/B}{U/B},Creature
Cemetery Reaper,2009-07-17,B,3,{1}{B}{B},Creature
Cemetery Recruitment,2016-07-22,B,2,{1}{B},Sorcery
Cemetery Tampering,2022-04-29,B,3,{2}{B},Enchantment
Cenn's Enlistment,2008-07-25,W,4,{3}{W},Sorcery
Cenn's Heir,2007-10-12,W,2,{1}{W},Creature
Cenn's Tactician,2008-02-01,W,1,{W},Creature
Cenote Scout,2023-11-17,G,1,{G},Creature
Censor,2017-04-28,U,2,{1}{U},Instant
Censorship,1998-08-11,U,1,{U},Enchantment
Centaur Archer,1995-06-03,GR,3,{1}{R}{G},Creature
Centaur Battlemaster,2013-09-27,G,5,{3}{G}{G},Creature
Centaur Chieftain,2002-02-04,G,4,{3}{G},Creature
Centaur Courser,2009-07-17,G,3,{2}{G},Creature
Centaur Garden,2001-10-01,G,0,,Land
Centaur Glade,2002-10-07,G,5,{3}{G}{G},Enchantment
Centaur Healer,2012-10-05,GW,3,{1}{G}{W},Creature
Centaur Nurturer,2019-05-03,G,4,{3}{G},Creature
Centaur Omenreader,2007-05-04,G,4,{3}{G},Creature
Centaur Peacemaker,2018-10-05,GW,3,{1}{G}{W},Creature
Centaur Rootcaster,2002-05-27,G,4,{3}{G},Creature
Centaur Safeguard,2005-10-07,GW,3,{2}{G/W},Creature
Centaur Veteran,2002-02-04,G,6,{5}{G},Creature
Centaur Vinecrasher,2015-11-13,G,4,{3}{G},Creature
Centaur of Attention,2022-10-07,G,5,{3}{G}{G},Creature
Centaur's Herald,2012-10-05,G,1,{G},Creature
Center Soul,2015-03-27,W,2,{1}{W},Instant
Central Elevator // Promising Stairs,2024-09-27,U,7,{3}{U},Enchantment
Centrifuge,2022-10-07,,0,,Artifact
Cephalid Aristocrat,2002-02-04,U,5,{4}{U},Creature
Cephalid Broker,2001-10-01,U,4,{3}{U},Creature
Cephalid Coliseum,2001-10-01,U,0,,Land
Cephalid Constable,2002-05-27,U,3,{1}{U}{U},Creature
Cephalid Facetaker,2022-04-29,U,3,{2}{U},Creature
Cephalid Illusionist,2002-02-04,U,2,{1}{U},Creature
Cephalid Inkmage,2024-11-15,U,3,{2}{U},Creature
Cephalid Inkshrouder,2002-05-27,U,3,{2}{U},Creature
Cephalid Looter,2001-10-01,U,3,{2}{U},Creature
Cephalid Pathmage,2003-02-03,U,3,{2}{U},Creature
Cephalid Retainer,2001-10-01,U,4,{2}{U}{U},Creature
Cephalid Sage,2002-02-04,U,4,{3}{U},Creature
Cephalid Scout,2001-10-01,U,2,{1}{U},Creature
Cephalid Shrine,2001-10-01,U,3,{1}{U}{U},Enchantment
Cephalid Snitch,2002-02-04,U,2,{1}{U},Creature
Cephalid Vandal,2002-02-04,U,2,{1}{U},Creature
Cephalopod Sentry,2023-02-03,UW,4,{2}{W}{U},Artifact;Creature
Cerebral Confiscation,2024-02-09,B,3,{2}{B},Sorcery
Cerebral Eruption,2010-10-01,R,4,{2}{R}{R},Sorcery
Cerebral Vortex,2006-02-03,RU,3,{1}{U}{R},Instant
Ceremonial Groundbreaker,2022-04-29,GW,3,{1}{G}{W},Artifact
Ceremonial Guard,1999-10-04,R,3,{2}{R},Creature
Ceremonial Knife,2021-11-19,,1,{1},Artifact
Ceremonious Rejection,2016-09-30,U,1,{U},Instant
"Cerise, Slayer of Fear",2023-10-10,W,5,{3}{W}{W},Creature
Cerodon Yearling,2009-04-30,RW,2,{R}{W},Creature
Certain Death,2016-07-22,B,6,{5}{B},Sorcery
Cerulean Drake,2019-07-12,U,2,{1}{U},Creature
Cerulean Sphinx,2005-10-07,U,6,{4}{U}{U},Creature
Cerulean Wisps,2008-05-02,U,1,{U},Instant
Cerulean Wyvern,1996-10-08,U,5,{4}{U},Creature
Cessation,1999-02-15,W,3,{2}{W},Enchantment
Ceta Disciple,2001-06-04,GRU,1,{U},Creature
Ceta Sanctuary,2001-06-04,U,3,{2}{U},Enchantment
Cetavolver,2001-06-04,GRU,2,{1}{U},Creature
Chain Assassination,2024-07-05,B,4,{2}{B}{B},Instant
Chain Devil,2022-06-10,B,4,{3}{B},Creature
Chain Lightning,1994-06-01,R,1,{R},Sorcery
Chain Reaction,2010-02-05,R,4,{2}{R}{R},Sorcery
Chain Stasis,1995-10-01,U,1,{U},Instant
Chain of Acid,2002-10-07,G,4,{3}{G},Sorcery
Chain of Plasma,2002-10-07,R,2,{1}{R},Instant
Chain of Silence,2002-10-07,W,2,{1}{W},Instant
Chain of Smog,2002-10-07,B,2,{1}{B},Sorcery
Chain of Vapor,2002-10-07,U,1,{U},Instant
Chain to Memory,2020-01-24,U,1,{U},Instant
Chainbreaker,2008-05-02,,2,{2},Artifact;Creature
Chained Brute,2020-07-17,R,2,{1}{R},Creature
Chained Throatseeker,2011-05-13,U,6,{5}{U},Creature
Chained to the Rocks,2013-09-27,W,1,{W},Enchantment
Chainer's Edict,2002-02-04,B,2,{1}{B},Sorcery
Chainer's Torment,2018-04-27,B,4,{3}{B},Enchantment
"Chainer, Dementia Master",2002-02-04,B,5,{3}{B}{B},Creature
"Chainer, Nightmare Adept",2019-08-23,BR,4,{2}{B}{R},Creature
Chainflail Centipede,2022-02-18,B,3,{2}{B},Artifact;Creature
Chainflinger,2001-10-01,R,4,{3}{R},Creature
Chains of Custody,2022-12-02,W,3,{2}{W},Enchantment
Chains of Mephistopheles,1994-06-01,B,2,{1}{B},Enchantment
Chainsaw,2024-09-27,R,2,{1}{R},Artifact
Chainweb Aracnir,2020-01-24,G,1,{G},Creature
Chainwhip Cyclops,2019-05-03,R,5,{4}{R},Creature
Chakram Retriever,2018-06-08,U,5,{4}{U},Creature
Chakram Slinger,2018-06-08,R,5,{4}{R},Creature
Chalice of Life // Chalice of Death,2012-02-03,,3,{3},Artifact
Chalice of the Void,2003-10-02,,0,{X}{X},Artifact
Chalk Outline,2024-02-09,G,4,{3}{G},Enchantment
Challenger Troll,2019-05-03,G,5,{4}{G},Creature
Chamber Sentry,2018-10-05,BGRUW,0,{X},Artifact;Creature
Chamber of Manipulation,2001-10-01,U,4,{2}{U}{U},Enchantment
Chambered Nautilus,1999-10-04,U,3,{2}{U},Creature
Chameleon Blur,2006-10-06,G,4,{3}{G},Instant
Chameleon Colossus,2008-02-01,G,4,{2}{G}{G},Creature
Chameleon Spirit,1999-10-04,U,4,{3}{U},Creature
Champion Lancer,1999-07-01,W,6,{4}{W}{W},Creature
Champion of Arashin,2015-03-27,W,4,{3}{W},Creature
Champion of Dusk,2018-01-19,B,5,{3}{B}{B},Creature
Champion of Lambholt,2012-05-04,G,3,{1}{G}{G},Creature
Champion of Rhonas,2017-04-28,G,4,{3}{G},Creature
Champion of Stray Souls,2014-02-07,B,6,{4}{B}{B},Creature
Champion of Wits,2017-07-14,U,3,{2}{U},Creature
Champion of the Flame,2018-04-27,R,2,{1}{R},Creature
Champion of the Hareish,2024-08-02,W,1,{W},Creature
Champion of the Parish,2011-09-30,W,1,{W},Creature
Champion of the Perished,2021-09-24,B,1,{B},Creature
Champion's Drake,2010-04-23,U,2,{1}{U},Creature
Champion's Helm,2011-06-17,,3,{3},Artifact
Champion's Victory,1999-05-01,U,1,{U},Instant
Champions of Archery // Join the Group,2020-08-01,R,4,{3}{R},Creature
Champions of Minas Tirith,2023-06-23,W,6,{5}{W},Creature
Champions of Tyr,2022-07-07,W,4,{2}{W}{W},Creature
Chance Encounter,2001-10-01,R,4,{2}{R}{R},Enchantment
Chance for Glory,2018-10-05,RW,3,{1}{R}{W},Instant
Chance-Met Elves,2023-06-23,G,3,{2}{G},Creature
Chancellor of Tales,2023-09-08,U,4,{3}{U},Creature
Chancellor of the Annex,2011-05-13,W,7,{4}{W}{W}{W},Creature
Chancellor of the Dross,2011-05-13,B,7,{4}{B}{B}{B},Creature
Chancellor of the Forge,2011-05-13,R,7,{4}{R}{R}{R},Creature
Chancellor of the Mulligan,2023-02-15,,7,{7},Artifact;Creature
Chancellor of the Spires,2011-05-13,U,7,{4}{U}{U}{U},Creature
Chancellor of the Tangle,2011-05-13,G,7,{4}{G}{G}{G},Creature
Chandler,1995-10-01,R,5,{4}{R},Creature
Chandra Ablaze,2009-10-02,R,6,{4}{R}{R},Planeswalker
Chandra Nalaar,2007-10-12,R,5,{3}{R}{R},Planeswalker
Chandra Nalaar // Chandra Nalaar,2007-10-12,R,5,{3}{R}{R},Planeswalker
Chandra's Defeat,2017-07-14,R,1,{R},Instant
Chandra's Embercat,2019-07-12,R,2,{1}{R},Creature
Chandra's Firemaw,2020-07-03,R,5,{3}{R}{R},Creature
Chandra's Flame Wave,2019-07-12,R,5,{3}{R}{R},Sorcery
Chandra's Fury,2012-07-13,R,5,{4}{R},Instant
Chandra's Ignition,2015-07-17,R,5,{3}{R}{R},Sorcery
Chandra's Incinerator,2020-07-03,R,6,{5}{R},Creature
Chandra's Magmutt,2020-07-03,R,2,{1}{R},Creature
Chandra's Outburst,2018-04-27,R,5,{3}{R}{R},Sorcery
Chandra's Outrage,2010-07-16,R,4,{2}{R}{R},Instant
Chandra's Phoenix,2011-07-15,R,3,{1}{R}{R},Creature
Chandra's Pyreling,2020-07-03,R,2,{1}{R},Creature
Chandra's Pyrohelix,2016-09-30,R,2,{1}{R},Instant
Chandra's Regulator,2019-07-12,R,2,{1}{R},Artifact
Chandra's Revolution,2017-01-20,R,4,{3}{R},Sorcery
Chandra's Spitfire,2010-07-16,R,3,{2}{R},Creature
Chandra's Triumph,2019-05-03,R,2,{1}{R},Instant
"Chandra, Acolyte of Flame",2019-07-12,R,3,{1}{R}{R},Planeswalker
"Chandra, Awakened Inferno",2019-07-12,R,6,{4}{R}{R},Planeswalker
"Chandra, Bold Pyromancer",2018-04-27,R,6,{4}{R}{R},Planeswalker
"Chandra, Dressed to Kill",2021-11-19,R,3,{1}{R}{R},Planeswalker
"Chandra, Fire Artisan",2019-05-03,R,4,{2}{R}{R},Planeswalker
"Chandra, Fire of Kaladesh // Chandra, Roaring Flame",2015-07-17,R,3,{1}{R}{R},Creature
"Chandra, Flame's Catalyst",2020-07-03,R,6,{4}{R}{R},Planeswalker
"Chandra, Flame's Fury",2019-07-12,R,6,{4}{R}{R},Planeswalker
"Chandra, Flamecaller",2016-01-22,R,6,{4}{R}{R},Planeswalker
"Chandra, Flameshaper",2024-11-15,R,7,{5}{R}{R},Planeswalker
"Chandra, Gremlin Wrangler",2017-09-20,R,4,{2}{R}{R},Planeswalker
"Chandra, Heart of Fire",2020-07-03,R,5,{3}{R}{R},Planeswalker
"Chandra, Hope's Beacon",2023-04-21,R,6,{4}{R}{R},Planeswalker
"Chandra, Legacy of Fire",2023-08-04,R,5,{4}{R},Planeswalker
"Chandra, Novice Pyromancer",2019-07-12,R,4,{3}{R},Planeswalker
"Chandra, Pyrogenius",2016-09-30,R,6,{4}{R}{R},Planeswalker
"Chandra, Pyromaster",2013-07-19,R,4,{2}{R}{R},Planeswalker
"Chandra, Spark Hunter",2025-02-14,R,4,{3}{R},Planeswalker
"Chandra, Torch of Defiance",2016-09-30,R,4,{2}{R}{R},Planeswalker
"Chandra, the Firebrand",2011-07-15,R,4,{3}{R},Planeswalker
Change of Fortune,2021-11-19,R,4,{3}{R},Sorcery
Change of Heart,1998-03-02,W,1,{W},Instant
Change of Plans,2022-04-29,U,2,{X}{1}{U},Instant
Change the Equation,2023-04-21,U,2,{1}{U},Instant
Changeling Berserker,2007-10-12,R,4,{3}{R},Creature
Changeling Hero,2007-10-12,W,5,{4}{W},Creature
